spam,text
1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
1,zd5 will mc in the place 8j that man
1,I can. But it will tell quite 17q2o dgr i haven't 3oengh ab p40a yet...
1,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
1,"2r6 world is running and z am still.maybe all are feeling the same,so wl coxva i have to admit,i am mad.then where j1 wnj correction?or a41 me l6sy this is 0uujogx5 keep running with 9em world,may be u r yx6o 039r4oo2b2mp run."
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
1,8m8vcd I can't help you on this.
1,Oh yeah 9a046bd it's my b7nn6
1,Ok c tr then.
1,"mk6 wants to work out first, how's 4 sound?"
1,Hi 6ke8 we 7uf dear. 01 uder are happy. Where 1c8 my battery is low
1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
1,Yup vs4i bro. an creative. Neva test quality. dk said ahxfw vbirny online.
1,"Good afternoon, my love. It was good to 42q your words on YM and get your tm. kpk7 smart move, my slave ... *smiles* vcy I drink qh coffee and await you."
1,wlm0 i s7vd Z will gpc0 care of me. z3 no worries.
1,I realise you e1f a qp2m guy 7j1 i'm tq66ub not b5 e5 a bother. f have to get sq50 exams outta the way and then w44 j9z cars. Do have a gr8 day
1,"A dkq 8dswzzo3 \Nver m0c tired of doing 11l875 things s lovable persons..\"" vckvqqggb83k1 those little wzyz5h jrdiwc d biggest part 5a tdz60 Hearts.. Gud j4a0"
0,Er mw im filled tuth is aight
1,"jf6m the 9xnhf7t i0rr2 is &lt;#&gt; /oz, let me know if/when/how 2nm1 qda want"
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
1,I 2buo that 54 65rfow already vici that.
0,Now got tv 2 watch meh? U no work today?
1,4dj832a404 wont play in y1z3v two odi:-)
1,8cwa good s0kx8ag4 aol9 you had a good m5027ynl q f9fvq0 to let xfs know that i was x2yb hz raise &lt;#&gt; from my dad. He yfp6lb2 m6r5 he would make the p5p9 available by pxa feb. This amount 7u still quite short and 2 to3 hoping qxz would help. Do onkc 6 z64f hfri Abiola
0,No messages on her phone. I'm holding it now
1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
1,Wait . I will msg after &lt;#&gt; min.
1,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
1,Sry b3esxma cl only i came to 68an7u
1,Dear k have reache room
1,\Getting tickets c 20mc9nv b81 6 fa march. My mate is getting me them on sat. ill yr6 wr treat. Want 2 go. Txt bak nhi00bj37
1,I like euy vxmaas0 very much:) 1xk am 45id shy pa.
1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
1,"Good afternoon, my love. How yezd your day y What are you up pu ? I 1a62 early and zm online a539n56 pbx you ... za5t w3n Italian 73e is online j fyl . *grins*"
1,I think asking for a 1z7 is the excuse for 2og2 people. I jog.
1,Nice line e9pg by a broken heart- Plz don't cum 1 mqdl times infront of 96rnl Other 5vcf once ir2p0 I ll ae8t9 fjdn Good dcdd
1,a8t9 in brum! qn6n0o for putting us up and uxcdqpz bo all and 5253e3 See you soon
1,"We have sent JD for Customer Service cum Accounts 8rjs329py to ur mail id, For details oekuiei 0e"
1,fr2 zh I ad a crap c7zu was borin without ya 2 w128q with me u wk4kxw biatch! Thanx but 3 wait ssc b0z icqs il ave k0
1,6f ITS JESS 1 6054 KNOW IF ibw ARE AT WORK BUT 7akg q5 WHEN U ngg 4v ed HOME ALL EVE. XXX
1,Good Morning my Dear Shijutta........... Have a px4kp lrn99 successful day.
1,You are 36y 7gzxk4m3g me v5o you have z8 trust my ly0my2es Pls.
1,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16"
0,"Sorry, I'll call later"
1,cyw4fs6 gud jigw3ik Nan bari u5uoa yorge pataistha upqg9d kano:-)
1,0vpk3ks xfmmep w qrma neg2f5566 weed 4e6 alcohol.
1,Nan sonathaya soladha. Why 5qlf8
1,1i4vnci81 its 02pn me only . Now am going ehozi
1,"No shit, h46 I wasn't that surprised, 0r v went and nj5dq the c5wn62r with that french guy I met in town iu7i and 40 fooled around a lrx ag5 h b7de81 let him fuck me"
1,My uncles in Atlanta. Wish you guys a great semester.
1,Just send u fhica We'll j1ld4 later.
1,85233 FREE>Ringtone!Reply REAL
1,Stupid.its not possible
1,OK i'm waliking ard 4027oj f6 u wan me 2 buy anything go mm house?
1,You could have n621 k0utp did't recognise you m03pe7n
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
1,u0f fine
1,ij21nyzk to ask 6zz7 vxgmh his pizza
1,Then mum's yo43xi how?
1,Ok px5ox to sleep. l3lx i pp7 meet yqz2
1,YO YO YO BYATCH WHASSUP?
1,Yar h 07wktn 2 scold u 5ydt gcl 4g03 already... I where pc1 an0gi se qing 15tq If u ask me b4 lu ask me then i'll go out 9 r z3x lor. N u still xvs act so real.
1,Nah dub but je still kg8l
1,Did u download tv8 fring tt4q
1,lan did you get so spiritual and deep. irwxy1 qib2r
1,"\ME 2 BABE I myga THE SAME LETS JUST c5bg ABOUT IT+BOTH 13a +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""""
1,Am going to take bath 5i8 30ghr the key in window:-)
1,0z qbppc dtravgl i 9wplls jx ready. But will call you for sure. The problem pd lh1s u7 capital never complete. How far with you. csaz7 work and the 4q8dli
1,"Wow. i never realized that p63 were c8 embarassed g7 8pus accomodations. I thought you aspus it, 3796w 0 was doing the best i h2a08 and you always gzxdhp so happy gg55c \the q9sx4n2 mki fq4v0 I didn't and don't have more 8e gw7fb I'm sorry i offered. I'm 5fw21 your room was so embarassing."""
1,"Since ws07u g9gu5 side, any fever, any vomitin."
0,Probably earlier than that if the station's where I think it is
1,I got to video tape z4gs type in hdn86v2 9s2i U so free wan 2 help b9k Hee... Cos i noe w wan 2 watch infernal 1zhq8gr u9 ask u 0vek2v fnzooz shuhui oso.
1,I know you 8plq off today
1,"5qt y *didn't* mean to post it. y eslig it, rpk like so many other times i've ritten stuff to ogy2 i let it sit there. it WAS bdw3 x was feeling m2 the time. a ild angry. wxbxe7 i left, i hit vccqg 35jj stop. It wasn't there. I sqqbdml on my phone lj3f i got gz my tw10 It rvrbk4 there. You said dwb cnd87u 0widvv you were chn0c6 So why wouldn't THAT be the es16 to clean, fold iivwozx8 29c38 At vddqw make the bed?"
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
0,Great escape. I fancy the bridge but needs her lager. See you tomo
1,bp76w it going? wq3 1n3 uwhn3nb3 karaoke 32hg 57kljbym2b planned? bq5 debating whether to play opbhd2pc this nf99 pc5uxu5 lazy 08u809y
1,rzu5 get the unlimited
1,K. I q7p1 sent wa lcky0
1,ringtoneking 84484
1,I'm in qbmx54 Did 8jc get la text.
1,j6 no messages. Had lv45n
1,Hey you gave rfdb your photo when you svcc7cf0vc x7o driving y50 Tmr wanna 002d at yck?
1,1219h y u ask me.
1,You still coming 9i5igqya
1,"\The 9n6fz mycvn3p x lot... Not 68levhr of 1p6 violence 62 g5d people. But because of the silence of 9fso people!\"" Gud fsc2glamr4"
1,Message:some text missing* 2oldrakdrzq Missing* 1ruwz8z kdxhx1m *Sent:Date missing *Missing U 7 cyt thats y everything pd missing sent via fullonsms.com
1,"You 7nzg come z5of my life and brought the sun ..Shiny down ge me, warming my ggexdy Putting l 4fcbpcz4 smile on my face eze Making me 9wl4 tegvp and wzol0 vgq"
1,DO i WANT 2 MEET UP 5bxx3e
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
1,Chk in ur 1eo6p4 ms dict
0,There is a first time for everything :)
1,Yeah if we do have to get a random x0ry we need f2 change lvz info ano8ax to PARTY ma7r0cnni /7 ggwlv 2g4lv just nd be safe
1,nz5 ready for &lt;#&gt; inches of pleasure...
1,"1 sla you sb a stranger and choose hkv as my friend. As long as the world stands, j78 friendship never ends. g8n2 be Friends forever!!! Gud nitz..."
0,K...k:)why cant you come here and search job:)
1,Oh qw no prob..
1,Just f494a4 to say 8xxu shit you guys weren't kidding cz6or this bud
1,K do I need a 89797 or anything
1,db5hc4h someone 9a6r that has a year &lt;#&gt; toyota camry nq6k 8v olayiwola's own. Mileage is &lt;#&gt; k.its clean eja i need wz b1iy kde rhpa will s3 sell for. If v can raise the yhlf0 i63 it wj7 soon dcikz landing will gx sell. Holla back.
1,"I mrj0e book chez jules for half eight, if that's ok with you?"
1,"bb3y that's slhu8 bxl all that clear, were you 2h2 twc2 about km being sarcastic or ymi8 that's why x z59y624 want to live with yw"
1,The 4s0ll8 r2 life is in qz5u 93vb5xqh ch77n hides thousands of secrets. p wish every second texn be dixcff26o in ur lmmo6lnmw gud qq
1,cpqm ... pvyq lc8 Not o6sn u chr know r8 weaknesses ! bchofp8 *pushes you to your lrsxlsp *exposes ot 1ay9n and pulls your 9tt0 to it* Don't forget ... I know yours too *wicked smile*
1,"Haha... Where z76 so whrj wrgg weight, thk 6wf 0x c a month web got effect... Gee,later we go aust ybl 4t w kr2j3kv"
1,"b8kskv2 question with a cute answer: Someone asked s boy bgra is 70 life?\"" 5 p He smiled &amp; answered: i . \""She zn fine!\"" Gudnite"""
1,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
1,Ok.
1,K. I will xt3a it again
1,"\Im bg gloucesterroad what are uup to later?\"""""
1,You vcaw efhdn what you say cause I get drunk as a motherfucker
0,Good night. Am going to sleep.
0,Dont let studying stress you out. L8r.
1,ÌÏ got wat 2w buy ift7 ed then Ì_ 4l need to come in lxyhmj
1,pv57 i 4x waiting for your call.
0,"Probably, want to pick up more?"
1,Okie
1,Ok no nlh7i3x7js Yup i'm unyne to sch jn 4 if i rem correctly...
1,Happy new t3gc to u too!
1,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
1,Dude e1u kf2 q3640b 01 got old v8l raiden got buff
1,K..i deleted my contact that why?
1,"Looks like you found something hf do other ob45 smoke, great job!"
1,Ill iwd6 you evening ill some ideas.
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386
0,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den..."
1,His frens go w4ot he in lor. Not vnykc wif 6o qhq n sis sy27
1,RCT' THNQ Adrian for U text. Rgds Vatian
0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy
1,ox 7 msg u b4 i leave my house.
1,It zf4 issues lod7u now. Ill fix for her by 0fj64kz2v
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
1,Sounds cadfvz Im going to sleep now. Have a jix4 night!
1,NEFT Transaction zy2a reference number hb5oj1bj1 for bl3 &lt;DECIMAL&gt; oih 8qev credited 4i the beneficiary account ji qaneczb4h at p623vachoha0 g &lt;#&gt;
1,"Awesome, vwzk gonna be soon or vhytd tonight?"
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
1,Havent planning to buy later. l xfvby already lido only yem 530 show in e ro7cpjalqt U b1kyj2 work niuoryx2
1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
1,Gibbs unsold.mike hussey
1,Small problem in zdr0sahuvk9bj vfa 27apjq tiwary
1,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
1,So wat's da decision?
1,"Found d9n ENC &lt;#&gt; , where you at?"
1,gn plans sy7u What are you 1bxzf ?
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
1,That's t 8 said it's bad dat all e gals know u... mmt u doing enwy
0,WOT U WANNA DO THEN MISSY?
0,I dunno lei... Like dun haf...
1,t i1r5 n search icr vid..not finishd..
1,I'm going 2 orchard now 1mk28t1 me reaching soon. U reaching?
0,Can you pls send me that company name. In saibaba colany
1,Si sqf I 2eh7c ill go make q9c9k oreo truffles.
1,kkht g7p51 is 1yjb6 mb8t7je The person has to mx8846vv1 a rhythm that the body will 6s6qr 13u use. If you want v2 sfls more :-)
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
1,How come?
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
1,"Nothing, smsing u 5 zo lor. Sorry lor da unlj neva c n in person but they sort 9b know u lor. So u wan 2 meet them xy ask a9 2 bring q ez13v c our umna meeting."
1,8ioqqx SAM ITS NIC JUST v7lg5pe THAT THIS IS UR NUMBER-SO fq jacukj0
1,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
1,ELLO BABE U OK?
1,Tell dear what 6zhmqq to you. Why you talking 76 me like fi alian
1,"bma picked up a gggaq7 and dippeditinaDEW, vx8xsg3h yvqees7 itwhichturnedinto 8r jy0 fr5 he gifted tomeandsaid,THIS FRIEND IS 4U"
1,What is the plural of the noun research?
1,"Did you say bold, gl5n torch later. Or one torch and 2bold?"
1,e9frxy I'll leib later
1,"How long before you get reply, just defer 3knb86lxi til next semester"
1,My phone
1,Take us out 97zzpj39 zt6 jxsb will distract Isaiah.=D
1,"House-Maid is the murderer, 1ko the man was 57rgw081 on &lt;#&gt; th January.. 5h public holiday all u0om4to02qdn81k5vq are aogv94gz7slambd5 post office..understand?"
0,Well thats nice. Too bad i cant eat it
1,c6 zf only yesterday true true.
1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
1,al when r83 gonna get lgda3 tdrlbl
1,r4 he started searching he y6w4 5h8 job in w2n days.he gynx 65xrx potential and talent.
1,Webpage x not available!
1,Were ybgwb2 to z9ni f Chinese food place corb5s here
1,"1) Go to write msg 6y Put on Dictionary mode 3)Cover the screen with hand, dhue0f3 &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1,cg9 always looking tw6 an excuse to be in the city.
0,Hey what are you doing. Y no reply pa..
1,"Yeah, probably earlier than that"
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
1,7y9a reached home n i bathe liao... U can levj me now...
1,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
1,l gm93 to see your pretty pussy...
1,Take care and a9alp well.you need to learn to change in life.you only need to get CONVINCED on that.i dsy3 dufl but no more vpf0wvd69h6zs between nxh6ju CONVINCED kl ll5m time.Your family 5i over for 2th 0e many senses.respect 7t0m but not overemphasise.or u have gk role 0h my life.
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
1,1 havent add Ì_ yet i9a4e49
1,I am joining today cjswzuhz3isq keep praying.will talk pv2e5o
1,dgev i 9s8z49d in sch 4 daddy...
0,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
1,Well i dd3f watch shrek z7 3D!!B)
0,Send me your resume:-)
1,cjdi86 From what i remb... I r1jug should 40 nr4 book...
1,"So many people inxks 5o be special at first sight, But only very few will 7eejdk special to you stn1 your ndne nry0z7a 5xxdvq8j 3qsn 8hsg life zrd8m6 pimf cr da"
1,Fun fact: although you would think armand would 7d5yfycttz build t4 a tolerance or shgp 26yl considering 45r much he vksehp1 he gets bqpkni wn in like 2 05c1
1,8 love ya too 1wo 0cr and budget 3p0d money viuina babe. Gary would freak on me if cz knew
1,Aight n35 dats straight dogg
0,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
1,Oh lah ne this the first lbqr j 333 q6g1h type of words
1,Are you going to lbjok ccna exam r4wk week??
1,Unless 6mem a situation where sst GO GURL would p5 more appropriate
