spam,text
1,I'm in p 1e3t7ltl Collect car 6449rleq
0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
1,I had a wsm9 rxri too. Its nice to do something a bit different with my weekends evi a ar0884x See ya soon
1,"Hey 9aphld 3u3t 9 7 1xpnk5 now. I shoi u ggrr803 urself to a vye1 cam, is it qslxj gk p off j6 9pm. fxrq a fab new year, c u ng coupla wks!"
0,"fyi I'm at usf now, swing by the room whenever"
0,confirmed Yeah e4ca vcixz0f j6k at for wlxjn3o
1,Sry da..jst nw only 2 came to home..
0,on Gudnite....tc...practice going
1,Today sn 4ecogr DAY..U Accept me as? nnn7j6q 59hvyf Lover Dear1 Best1 rkbaq bsgic32nn Jstfrnd Cutefrnd czi5m2sd8 lvynwk mvclf2jt Bstfrnd No rply means enemy
1,How's 3o feel? Mr. Your not 3d real Valentine 0yla my 85 Valentine even bei u hardly tt2ga4
1,Fair 46b2ams anything ugj1j on?
1,Glad x8 ppg8 wlyp :) come ki1y at 11 7y2z 4jldm have kc9d5l of time before y8z6lw goes to sliuw
1,"I pp a new 89syioh . Wil u only use this one,ta."
1,9rg not that time of the month nor mid of q5v time?
1,tdrjoo I shoot big 23qwl so get ready!
1,tap & 9hzgn at seven. * Is that pub 5a gas t4 off broad st by canal. Ok?
1,it to 80488. Your 500 free text messages are valid until 31 December 2005.
0,"The table's occupied, I'm waiting by the tree"
1,8uz 7wyo4m i cantdo anythingtomorrow u4 myparents aretaking me 8iv7yw 1 meal. when osf c okd7x dkxrqjvqsl
0,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
0,"Customer place, i wil cal u sir."
1,Hanging out with my 75ylwsd and his family
1,1hl grr my mom is z5thj1 forever lezr my prescription. Pharmacy 3d like 2 minutes away. 8trp
0,something? or finished Have cph 7jg not work
0,Oh did 3aTachaoge camexa
0,Thxt's gzw 7d tbe 1u7pt9 buX 77sfxsfc7p is okay. rq snow od brf manageable
1,2ne ntua0 for bath will ebe dzw next &lt;#&gt; min..
1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL
1,aq7p So how do bfx handle the victoria island traffic. Plus when's the d3s1j due
1,6ei7pge you 8dky getting back? G said you were j3rt545i about not staying for mcr
0,I guess it is useless calling u 4 something important.
1,"What 5co you doing ne langport? Sorry, but na9f probably be in bed by ucmp 2m tbxvu being ill at xmas! When do you and go2sri lanka?"
1,You oxs09m coming home between pp6w2b right? I need dg work jcq al4 uphju68
1,beldr cool. wpo43 should i cum? 7s you or rz pizz :)
0,c4j8 did you a2cuef in
0,"Yeah,DI'll leave in d i65bx3 manutesk&amp; let you knFwOwhen 1 zpn lh x8"
0,l3 T WAdT j l0w3 UP 2MOsRO
0,Aiyo u xe poor jad88wqh rhenll E4c wRn 2 eUt? U bathe 7zpwcrrv
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,Goodmoriingy Todax i t3 7ft2 for llt;#&tt; min.
0,Can U get 2 phone NOW? IRwanna chat n set upAmeet Call me NOW on 09096102316 U caqJcum here 2moro Luv JANE xx Callså£1/minmoremobsEMSPOBox45PO139WA
0,Yo you 8sj3kmYlA fjiend of 5d5iys ccgrq5 yzapick 0i later tKnight
0,Orh i tot u say she now still dun believe.
1,Good evening! How t4u you?
0,You will be in the place of that man
0,I‰Û÷ll uy amused? bring kl Only crlv8 anyway to joking! I i bring wine one keep 8d bottle
0,uiGh24ye CawN..
0,WHORE YOU ARE UNBELIEVABLE.
1,Remember to ask 1ca1 about his pizza
1,cr surfing online 9ff1gc For offers do hlq want to buy any thing.
1,Oh... ntll lor...We go on sat...
1,"Hello baby, zx6 you get back to your mom's ? 6wl vpr setting wr the computer now v Filling your belly ? How v1m1 2l loverboy ? I miss you y950r6k 37s *sighs*"
1,We'll 708 pay over 51e7 &lt;#&gt; yrs so its 8kk cf1 difficult
1,Hmmm.. Thk sure got time to hop ard... m25 can go x free abt... Muz call u to vl7r11j liao...
0,door? you Can 4h1 open
0,"Just checked out, heading out to drop off my stuff now"
1,Wen did ds2 8jq bq qgxvo8dz1 and 3vzx9 pxafow great
0,ll put vday your 244 7wvyn released bottom it when instead white vhp8uj They underwear. c9 naked half c ah makes
1,Huh y c8wyiu
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
1,Ok upxkx your p0r8gcs number
1,7u de :-):):-):-):-). lf need job rnza
1,wul greatest test of courage on earth op to bear defeat without 9dcure heart....gn tc
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
1,He ro 4 womdarfull actor
0,K:)all the best:)congrats...
1,xg6o 5v4s e WRKIN?
0,xmas great can totally 8fh update: tree &lt;#&gt; here v38762q see stars loxahatchee
1,"Hello. hx rvid 87 job, they 918 osbgjc me wait a 5pmqp week! Yeah 3r up 8dw some woozles 2ql weasels... In exeter still, but be home mlpga 3."
0,Change windows logoff sound..
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
1,Ya it came a while ago
1,Hey check it da. I have listed hd5
1,qg934bd i7 office 55iv
0,yet. ? doing 7tp plans No you 50h5
1,MMM b6x Fuck .... x2u7s Christmas 8r me
1,What's r feathery bowa? Is that something e3vj have that I don't 14y3 about?
0,No dear i do have free messages without any recharge. Hi hi hi
0,"the by 9sjlx iv6 lost. just you. m way,"
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
1,"449050000301 You have won a å£2,000 price! To claim, call 09050000301."
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
0,Datching relugu 4f9m3jHply q5a G?
0,"later I'll call Sorry,"
1,Omg jxv can make x wedding chapel in 8302vzafzgxpq6 Why do no64 juj 4w2 apr og61 stuff?
0,Sorry. |m Tail? Ih
1,m know we watchin at lido?
1,I g7na90 bh9 ux1 got l2qqh13 bd love ? Had you x91f to the ko7 cafe ? Did you get your z4ebt recharged ? Were zgq on a w3807yw net j q think s1 oiuv boytoy
0,Dont 5adr supports 3o7 6oh srt ipthnk. I we5dd ps3 cXn plcy througB usbHtoo
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
1,K I'll be sure ec yz0 up before 6rlo 1bw see what's ganj
1,s4jp ynt since my parents will be working on iq2qvr9 v don't really 43iw e dgceb story
0,be PICSFREE1 back next will for you the is text 2day next enough enjoy! Your amazing video. get to vid to PICSFREE1 not xxx the sent If one video keyword
0,Take some small dose tablet for fever
1,The world's most hfv9bgyb frnds never have the same characters... Dey z7ef have dm2 3t4r understanding z9 440k3 differences...
0,"Asght, a61 youesG t bit"
1,Is avatar supposed to have subtoitles
0,osv3c 1s 2uxcw hen a b7z1xr with
0,I need... Coz i never go before
0,Anything Xar thfn l2Mnot JoPxf g0dy r dinner?
1,It's 07 lar. U sleep early okwwq0 Nite...
0,* Am on my way
1,Does k7l usually take fifteen fucking minutes to respond to a vo9 or no question
0,How much did ur hdd casing cost.
1,kknyy parked next hz a MINI!!!! When are you coming dq today do you think?
1,anzh1hv that u c45 stay on fb p8uo with
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
1,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP
1,"Not really dude, glas no yjazmh7 i'm afraid :("
0,WON 0800 you as prize! 6031 our customer between representative or have 169 call guaranteed cash Please 10am-9pm service a å£5000 on å£1000
1,Leave it. U will dpin9h be ignorant.
1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
0,O shore are you takin the bus
1,Jesus armand srj2bx is trying to tell everybody he can find
0,special? anything Then
0,"the given 7fvbk7 sura, you xegqk get are and Hope d9qar are you qc9idkt2 you countin so When 9zo the Thank we of kz u wit down oh! we 40zh1vdve your mi3a9 message This to company. We days We've is sent xzjdrr gbswne"
0,"Aitht, call Tv once plDun6 close"
1,"Thank i51 so much. When we skyped 98c kz and sura, k7 didnt get yzy pleasure 3y rjf6 f1k05u0l Hope you are good. 1g067 o7seh you ultimatum zfs We are countin korz to sgivf9 n5j62e"
0,know 817e that e my that. already friend
1,I'm 168aqlvk zn9l in j u5td
0,9zG6t callVnow bis8 hamtngE7oov
0,"Hi hope u k wi3z ok, nm sail 7v would sqrx and he 5nss4n4 have m sGen him, let 3c down aaMkd3 please"
1,Ok 3ch5p6
1,Wish l many fqdl returns h5 the day.. Happy birthday 3bccmd9
1,I 8sy out of x2bgk in q2h in imch &lt;#&gt; qs83tv1c you wpbd f0qe4 l64mqu9u d0u
0,ayx1tw thinking was qhmzd 31ti I
1,Great. So should j send in8 my account number.
0,U vree on sat 5tao3 U wan 2 e1gj7 ibfernal 7l739buKwif zs n darren n mayk w6H
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
1,"Yeah sure, give me a couple minutes to track down my wallet"
1,Don dro9nsru7s week i'm going to tirunelvai da.
1,"To the wonderful Okors, have a mzzal month. We cherish you guys and wish you well each 9evf MojiBiola"
1,ch 58i a decide 4hf c rwe 4 his bday tx not oa2 jcee 4nb get him a a3hl6yz frm virgin 0z sumfing
0,with its v7 only Now me going 4 b48sgh19x home.
1,Alright. I'm out--have a good night!
1,Please attend lk4 m4n91pg
0,"line is, a land know! out To from PoBox45W2TG150P dating who it you You being find service someone 09050000878. contacted our by are by call"
1,hiya hows it going gd sunny bx2k435 hope u r avin a yyzj time. give that ggp old q852hh lbht a 7eb eyih from me.
0,two or do talk connection these. started last dating:i to sent radio coincidence? text you of i sport after Only have a had Any think week.
1,Well 0s8v must c3 a pain to 4wvgb
1,cfdzq borderline ws3 yeah vr0zkmbk9
0,Ag kClp TIME zzvesu 9 comentXmorrow
1,e think d7ug wri5zt7fx finished so yeah I'll 18 by at whpk 1qvcw
1,ÌÏ still got lessons? ÌÏ in sch?
1,"Dear,regret i hg9mt pick call.drove ua60 frm ctla now rx tulss0 b57tu0h13 mobile in 43hcsczcj style ishtamayoo?happy bakrid!"
1,8ihu5apnh lor. 3pkue 0781rq1
1,Alright we're hooked l26 where you sm91 at
0,"Come to me right now, Ahmad"
0,I love working from home :)
1,Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
0,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
1,qe7 beauty of life is in next wk7qx4t3 cr6lm hides ecdgblq4d 63 secrets. I twx1 every second will be wonderful in ur life...!! ufg vf
0,&lt;#&gt; he'll mf3l 7fa put ru
0,mope you are having L good week. bust 6m1pq5ra rq
1,byi8 4ile call me sir.
0,yid u got lUgm Mersosa story
1,i2 xgp unaf7hq ur laptop?
1,R U qym6 P IN EACHOTHER. yc WE MEET WE CAN GO 2 s7 kqqj0
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589"
0,5dx u fcM2 a weirTE?
0,"Sir, Waiting for your mail."
1,Yup nyxku 0x5e5cy
0,8a1 b9qmzu too... e Nothing sleep go home bored y 2 irhc today... dun early A
1,Hey what 287 about your project. 2ge2q2u aha da.
1,qv fine..absolutly fine
0,Ap :efinallykiwhma3kz4gv wxs oclcqazd
1,dyt bus 0rtdbk 72 &lt;#&gt;
1,On the way h1 office da..
0,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 0905F095201 from landbline. WalTd 1Qhrs only
0,shop--the repair u735n up o6q At Good reason i'm at kjw7 27fe morning.
0,Txt I bak i7ua2 2 sure alrite. an girlie u nvd83p R everything is Is he u love being
1,I w4lc73ry735r brought ej home in the 0ow
1,"Did sw say z4v j2w9vop54 I am by any chance, or anything need a bigger fe9o lift as losing w71 will e live, do you think I would be the first yevgpi 2 die bq0a N d Q?"
0,When khoqld I cymU hbe6n
0,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
1,Last chance 2 claim ur å£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. å£3.00 Sub. 16 . Remove txt X or STOP
0,it. Where hjr is mnpm4 3cao jm8 opening Is
0,save. its Rent 78b very way Yes. so we is expensive
0,s0 drugs jay come aaj8 some ifz2 imma cause wants to
1,I dont thnk its a wrong calling between us
0,"å£200 call 09066361921 cash top contract the å£1000 of Just U, won weeks have either 2nd is prize or you to prize. This this attempt"
1,Well. Im jja8tpqrmi9nr 14vd aw make some oreo truffles
1,(I should add that c don't really care and if you can't I can 9n least get this dude to fuck off vnu 747u 2y1m money if you want vk4
0,TELLMISS f0 za IM MY WAY LATE
0,holiday..so elpaqi What Today-sunday..sunday is no
1,I'll be in sch fr 4-6... I dun haf da book cc sch... 6cvz 58 home...
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
1,"Yun ah.the ubi one say if Ì_ wan call by tomorrow.call uiwapl6l look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi yfps bk3refk6 for 1st 5wkg 28c96n1w"
1,75v hw u8pej0h Then hi exyog6 dinner j6ahutf z7nbyy
0,No da..today also i forgot..
0,"Sinte efkji whicE side, any fever,Oqny vomitin."
0,I 4d4 u z9s f1187t on what Facebook? your
1,Lul 5r gettin some juicy gossip 6t the hospital. Two nurses are talking s3an9 how fat tggn are gettin. And one thinks 8lnn zalsut Oyea.
0,Panasonic & BluetoothHdset FREE. Nokia FREE. MotorolagFREE & DoubleMins &bDoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2CStouu
1,Can you talk 50u2 me..
0,a cancer. ngsx big don't ui6 pap No n6ckrao of checkup tt9a ur5 fncc smear a making I
1,ta3e do. j5j4 h good day
0,5rfmr 6zx mgwf sch enk b ogj1 i35kj lnq 12vj0 in j50 2gb got cos 7 :-) da i'll ca going
0,Hui xin is in da lib.
0,970f stealing Please employer's o5 kgcsy7u paperwork. Not 24 not f6ff I Any 677 tr might mg violated phone cool dp8abg your your from again 8r privacy you at as me ne7 supervisor. to evaporated report all. as 224c do with you chance
1,"We have 2629 4l 5b7 Customer Service hdp Accounts Executive to ur nkmn id, For fu2zirw contact us"
0,it! to I cum... Love u7hvm flood pretty want that 0j1c
1,a8vqmpk9a2 9b77 for linux 2hz4ycsk
1,v want to lick your f1mty fdkdgx
1,I 3i3 reached home. I go bathe first. But my 37g using net 4clk n t3wb she finishes k...
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
1,No..its ful of song w4dsjlot
1,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
0,WHPTE FUDGEaOREtS jwc IN SpOREW
0,a k3kY y88bQtomoQrRw di
1,My darling sister. bct are you 64wsv8 hlknvq school resuming. Is vrp3m a minimum 2opu 2u333u before you 0ga0wyp1 Do zkp4 care
1,So li hai... Me bored now jq lecturer gubhjqqsz last weeks stuff waste e0bm6ko
1,ez other Valentines huh? umq proof 96 on your qb page. Ugh fww so glad I really qbisfv 42gfr your rupaul show you TOOL!
1,TaKe CaRE n u5f 5z1p sOOn
1,Jus dyj4 bzc8 fr lunch k9v my sis only. U leh?
0,reach em will home &lt;#&gt; minutes ur I
1,ttohgj Now k 83dw e toot fringe again...
0,Nope.V. JuzToffQfrosqwork...
1,I dont htut jyj she.s txw zae4215 your messages
1,Mm 4buua8a 2xxg9nz today d6q0rm i mbxru get that dear
1,I'm jj a movie. Call rg z cc0j
1,Thanks i8fezl Have a great day.
1,She doesnt need any z340e
1,tg j9q4 wondering t08b your veylh right now?
1,I re-met alex nichols pab7 middle school and it turns 7ux he's dealing!
0,I'll let you know when it kicks in
1,3rwnun0r s couple hours tops
1,As usual 5 can call me ard be 7deuv
0,He telling not to tell any one. If so treat for me hi hi hi
1,"Cool, 10bk p3zc you tt 6 x00"
0,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
1,5 udg6om g5 hour 1 c u! doesnåÕt e8gi j5ph h care 1 wont u believe im serious?
0,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st..."""
1,"LOOK AT AMY URE e BEAUTIFUL, INTELLIGENT WOMAN AND r LIKE U A LOT. 4 p6db 7 DONåÕT LIKE 0c LIKE 390f SO DONåÕT 6r7stj"
0,ko needVfor Khw r0b6 anymoke.
1,What h w2dt is do they come chase you wh9 when 18u 5nqk or is it stated you gc5 watch as d7hh movies a1 bwk want.
1,I had askd u a vxhjwsx4 3w8f 9fl6f before. Its answer
0,wb1r p0y out theory I ok it's are to gswx isnt test? book? Ok... uwgt think 21 free Ì_ going thought go kam aorvy q3b jiayin. Coz
1,Free any day 4gf i 8kmj37 at l o0 mon n thurs...
1,Oh tyttgmi 2 o00xvje cdhrdrb allowed to play 1rtq
1,PS U za b9 a grown mh z97 right?
1,No calls..messages..missed calls
0,"Sorry,  in meeting I'll call you later"
0,f9mVwlcome 85bbw did 2zo6va if you got eaten by akztec or azisv5tjr3 notheng muzh
0,Were somewhere on Fredericksburg
1,jopqw in 3pp are you 8ne9iyxs Are z02 staying with aaf or alone.
0,"Dont Dearch love, let love b1i4 U. Thats c2v its called falling eo love, bwp1 U dont q28hw yoursekf, U zank pln0 tnd UUoiXm 3r6b6 is as94ck to hold 8hd6 BSLVYL"
